,start_date,end_date,duration,distance,electricity_used,MPGe,mikWh,start_soc,end_soc,temp,start_range,end_range
322,2022-05-10 16:11:57,2022-05-10 16:23:12,00:11:15,3.48,0.75,156.54,4.64,0.698,0.6862,71.175,213.75551999999996,210.141888
323,2022-10-02 16:16:19,2022-10-02 16:29:23,00:13:04,3.94,0.85,156.38,4.635294117647059,0.7843000000000001,0.7686,59.663333333333334,239.9404376470589,235.13734588235295
324,2022-05-29 15:08:28,2022-05-29 15:32:04,00:23:36,9.64,2.08,156.15,4.634615384615385,0.8353,0.8078,78.37,255.50541923076926,247.09359230769232
325,2022-07-20 17:03:38,2022-07-20 17:58:33,00:54:55,19.65,4.24,156.22,4.634433962264151,0.7646999999999999,0.6940999999999999,96.09,233.90080896226414,212.30620047169808
326,2022-07-21 21:25:14,2022-07-21 22:09:38,00:44:24,32.98,7.12,156.12,4.632022471910112,0.6157,0.48619999999999997,80.54,188.2277915730337,148.63789550561796
327,2022-04-01 16:32:59,2022-04-01 17:01:11,00:28:12,16.5,3.57,155.75,4.621848739495799,0.6823999999999999,0.6157,43.2,208.16067226890758,187.81436974789918
328,2022-07-14 15:19:23,2022-07-14 16:07:08,00:47:45,31.24,6.76,155.77,4.621301775147929,0.7254999999999999,0.6118,89.2,221.28179289940826,186.60262011834317
329,2022-08-15 12:54:21,2022-08-15 13:27:54,00:33:33,19.95,4.32,155.63,4.618055555555555,0.6196,0.5489999999999999,82.91,188.84891666666667,167.33062499999997
330,2022-08-27 16:28:49,2022-08-27 17:35:18,01:06:29,57.59,12.48,155.53,4.614583333333333,0.8392000000000001,0.6392,78.96,255.58885,194.67634999999999
331,2022-07-28 22:33:31,2022-07-28 23:18:12,00:44:41,32.93,7.15,155.25,4.605594405594405,0.6196,0.4902,78.25,188.33933538461537,149.0057169230769
332,2022-07-15 22:35:34,2022-07-15 23:21:13,00:45:39,32.97,7.16,155.2,4.604748603351955,0.996,0.8862000000000001,71.37,302.69775418994413,269.3280620111732
333,2022-05-08 09:14:49,2022-05-08 10:03:42,00:48:53,38.31,8.32,155.2,4.6045673076923075,0.8862000000000001,0.7451000000000001,54.51,269.31745817307694,226.43696466346157
334,2022-10-08 11:01:00,2022-10-08 11:02:46,00:01:46,0.23,0.05,156.66,4.6,0.1059,0.0862,59.0,32.151239999999994,26.170319999999997
335,2022-06-29 19:05:27,2022-06-29 19:21:11,00:15:44,5.61,1.22,155.05,4.5983606557377055,0.753,0.7293999999999999,81.05000000000001,228.52932786885248,221.3669213114754
336,2022-08-18 18:21:19,2022-08-18 18:40:19,00:19:00,6.66,1.45,154.71,4.593103448275862,0.6901999999999999,0.6628000000000001,79.81,209.23055999999997,200.92439172413793
337,2022-06-19 08:47:19,2022-06-19 09:53:16,01:05:57,52.02,11.33,154.75,4.59135039717564,0.9764,0.7804000000000001,63.48,295.8776388349515,236.48393009708744
338,2022-04-11 14:31:04,2022-04-11 15:08:30,00:37:26,15.33,3.34,154.74,4.589820359281437,0.6039,0.5529999999999999,63.57,182.93830598802396,167.51926347305388
339,2022-10-30 18:43:11,2022-10-30 19:28:14,00:45:03,32.98,7.19,154.6,4.58692628650904,0.8353,0.7254999999999999,51.85,252.87632878998608,219.63579137691232
340,2022-06-21 16:40:36,2022-06-21 16:52:18,00:11:42,3.16,0.69,154.53,4.579710144927537,0.698,0.6862,73.4,210.97808695652176,207.41140869565223
341,2022-07-23 08:25:51,2022-07-23 08:39:22,00:13:31,5.31,1.16,154.22,4.577586206896552,0.9922,0.996,82.49000000000001,299.764148275862,300.9122068965517
342,2022-07-22 16:52:34,2022-07-22 17:00:02,00:07:28,3.11,0.68,154.24,4.573529411764706,0.3568,0.3608,88.28,107.7011294117647,108.90854117647058
343,2022-06-24 15:01:48,2022-06-24 15:58:18,00:56:30,30.23,6.61,154.15,4.573373676248109,0.6235,0.5176,85.24,188.19890015128595,156.2337621785174
344,2022-08-31 19:11:55,2022-08-31 19:24:25,00:12:30,1.69,0.37,154.36,4.5675675675675675,1.0,1.0,81.18,301.4594594594595,301.4594594594595
345,2022-07-14 09:41:34,2022-07-14 10:29:16,00:47:42,39.35,8.62,153.85,4.564965197215778,0.647,0.5058,80.85,194.93314385150813,152.3913201856149
346,2022-04-23 18:50:27,2022-04-23 19:32:39,00:42:12,32.7,7.17,153.7,4.560669456066946,0.3686,0.247,60.77,110.95014225941424,74.34803347280335
347,2022-04-22 21:48:33,2022-04-22 22:30:26,00:41:53,26.49,5.81,153.66,4.559380378657487,0.4549,0.3686,50.98,136.88810086058518,110.91878209982788
348,2022-08-27 17:52:01,2022-08-27 19:58:28,02:06:27,122.55,26.92,153.44,4.552377414561664,0.7254999999999999,0.298,78.74,217.98148774145614,89.5361589895988
349,2022-02-26 11:36:28,2022-02-26 12:54:09,01:17:41,52.26,11.49,153.3,4.548302872062663,0.7646999999999999,0.5647,35.95,229.55375561357698,169.51615770234983
350,2022-08-20 16:42:48,2022-08-20 18:51:46,02:08:58,104.87,23.09,153.08,4.541792983975747,0.7058,0.34509999999999996,86.5,211.56943421394544,103.446602078822
351,2022-11-28 16:15:41,2022-11-28 17:18:14,01:02:33,46.96,10.34,153.07,4.541586073500968,0.8628,0.6901999999999999,48.98,258.61971063829793,206.88377872340428
352,2022-06-20 14:05:49,2022-06-20 14:12:15,00:06:26,1.27,0.28,153.04,4.535714285714286,0.7451000000000001,0.7451000000000001,78.8,223.05100714285717,223.05100714285717
353,2022-08-20 13:58:21,2022-08-20 16:12:22,02:14:01,122.7,27.06,152.84,4.5343680709534375,0.9922,0.5608,88.86,296.934,167.82965853658538
354,2022-04-12 18:18:21,2022-04-12 19:29:06,01:10:45,45.92,10.13,152.77,4.533070088845014,0.5412,0.3686,70.56,161.91763711747285,110.27871589338598
355,2022-11-12 13:02:22,2022-11-12 13:18:07,00:15:45,6.98,1.54,152.74,4.532467532467533,0.7176,0.6940999999999999,71.17,214.6649142857143,207.63505714285714
356,2022-09-28 16:19:04,2022-09-28 17:14:02,00:54:58,46.94,10.36,152.71,4.530888030888031,0.7490000000000001,0.5686,70.93,223.97991891891894,170.03335366795366
357,2022-05-30 11:15:29,2022-05-30 11:54:57,00:39:28,17.8,3.93,152.63,4.529262086513995,0.7293999999999999,0.6628000000000001,81.86,218.0404885496183,198.13166412213744
358,2022-08-08 17:13:06,2022-08-08 17:16:19,00:03:13,0.86,0.19,151.67,4.526315789473684,1.0,1.0,82.4,298.7368421052631,298.7368421052631
359,2022-07-12 19:48:47,2022-07-12 21:08:26,01:19:39,60.18,13.3,152.51,4.5248120300751875,0.9216,0.7058,86.25,275.22440661654133,210.77841383458644
360,2022-06-14 19:35:25,2022-06-14 20:46:59,01:11:34,56.82,12.57,152.36,4.520286396181384,0.8314,0.6274000000000001,79.27,248.03896324582337,187.17782720763725
361,2022-03-26 12:29:45,2022-03-26 12:34:03,00:04:18,1.13,0.25,152.55,4.52,0.8273999999999999,0.8273999999999999,52.065,246.82996799999995,246.82996799999995
362,2022-06-27 09:55:06,2022-06-27 10:28:57,00:33:51,26.37,5.84,152.21,4.51541095890411,0.6745,0.5804,73.4,201.01254965753424,172.96913835616442
363,2022-07-30 23:03:33,2022-07-30 23:57:39,00:54:06,34.8,7.71,152.15,4.5136186770428015,0.47450000000000003,0.353,70.25,141.35299610894944,105.15828793774318
364,2022-06-27 20:21:46,2022-06-27 21:04:39,00:42:53,33.38,7.4,152.03,4.510810810810811,0.6784,0.5608,73.54,201.96884756756756,166.95773837837837
365,2022-05-24 08:49:39,2022-05-24 09:09:58,00:20:19,2.66,0.59,151.79,4.508474576271187,0.7726000000000001,0.7646999999999999,62.69,229.89433220338987,227.54361355932204
366,2022-09-29 17:36:43,2022-09-29 18:13:15,00:36:32,23.46,5.21,151.76,4.502879078694818,0.7176,0.6314,62.31,213.2635577735125,187.6457781190019
367,2022-03-19 16:05:20,2022-03-19 16:09:49,00:04:29,0.72,0.16,150.92,4.5,0.5804,0.6,59.45,172.3788,178.20000000000002
368,2022-06-01 17:09:48,2022-06-01 17:11:43,00:01:55,0.45,0.1,152.68,4.5,0.753,0.753,71.6,223.641,223.641
369,2022-10-23 09:24:33,2022-10-23 09:29:15,00:04:42,1.26,0.28,151.76,4.5,0.5568,0.5372,55.37,165.3696,159.5484
370,2022-11-02 16:06:31,2022-11-02 16:59:51,00:53:20,46.89,10.43,151.54,4.4956855225311605,0.6901999999999999,0.5216,71.15,204.79286174496644,154.7666715244487
371,2022-06-17 08:30:01,2022-06-17 09:35:32,01:05:31,44.4,9.88,151.47,4.493927125506072,1.0,0.851,77.46,296.5991902834008,252.40591093117405
372,2022-09-17 11:10:27,2022-09-17 11:47:59,00:37:32,26.55,5.91,151.44,4.49238578680203,0.7176,0.6235,69.01,212.76657868020305,184.86616751269037
373,2022-06-10 11:17:29,2022-06-10 14:59:28,03:41:59,173.95,38.8,151.11,4.483247422680412,0.847,0.2236,83.01,250.6224974226804,66.16197216494845
374,2022-05-01 13:57:28,2022-05-01 14:09:02,00:11:34,2.6,0.58,151.15,4.482758620689656,0.7726000000000001,0.7568,71.6,228.58303448275868,223.90841379310348
375,2022-06-12 11:50:16,2022-06-12 12:00:55,00:10:39,2.51,0.56,151.13,4.482142857142857,0.6706,0.6628000000000001,68.0,198.37784999999997,196.07044285714287
376,2022-07-28 16:37:58,2022-07-28 17:15:01,00:37:03,30.88,6.89,151.08,4.481857764876633,0.7293999999999999,0.6196,88.01,215.75842554426703,183.27929869375907
377,2022-06-21 17:58:11,2022-06-21 18:15:51,00:17:40,4.88,1.09,150.87,4.477064220183486,0.6862,0.6666,71.34,202.76265688073394,196.97112660550457
378,2022-03-22 16:23:56,2022-03-22 17:53:14,01:29:18,45.64,10.2,150.81,4.474509803921569,0.6587999999999999,0.48619999999999997,58.97,194.55526588235293,143.58344
379,2022-09-28 19:39:49,2022-09-28 20:22:57,00:43:08,33.25,7.44,150.61,4.469086021505376,0.5686,0.4353,62.75,167.71407258064514,128.39594758064516
380,2022-11-09 16:01:00,2022-11-09 17:07:19,01:06:19,45.87,10.28,150.38,4.462062256809339,0.4824,0.3176,49.01,142.06492295719846,93.53196420233463
381,2022-06-15 16:24:21,2022-06-15 17:14:33,00:50:12,45.6,10.22,150.39,4.461839530332681,0.9254000000000001,0.7568,86.61,272.513095890411,222.86353033268102
382,2022-08-07 13:06:27,2022-08-07 13:40:51,00:34:24,19.72,4.42,150.37,4.461538461538462,0.7646999999999999,0.6940999999999999,93.9,225.17473846153845,204.38575384615382
383,2022-08-01 10:34:35,2022-08-01 10:38:48,00:04:13,1.16,0.26,150.31,4.461538461538461,0.7608,0.7568,74.88,224.02633846153844,222.84849230769225
384,2022-08-01 10:34:35,2022-08-01 10:38:48,00:04:13,1.16,0.26,150.31,4.461538461538461,0.7608,0.7568,74.88,224.02633846153844,222.84849230769225
385,2022-04-09 07:48:13,2022-04-09 07:56:49,00:08:36,2.72,0.61,150.55,4.4590163934426235,0.7568,0.7451000000000001,50.9,222.7225180327869,219.27926557377054
386,2022-06-01 15:56:27,2022-06-01 16:49:51,00:53:24,46.75,10.49,150.2,4.4566253574833175,0.9254000000000001,0.753,71.39,272.1946329837941,221.4853670162059
387,2022-07-25 21:45:45,2022-07-25 23:55:11,02:09:26,58.27,13.08,150.15,4.454892966360856,0.6509999999999999,0.4549,81.66,191.40893119266053,133.75103348623855
388,2022-06-10 07:11:03,2022-06-10 08:36:47,01:25:44,67.51,15.16,150.09,4.453166226912929,1.0,0.7686,68.02,293.90897097625333,225.89843509234828
389,2022-05-01 14:28:05,2022-05-01 15:03:58,00:35:53,19.27,4.33,149.98,4.450346420323325,0.7568,0.6862,72.37,222.2894632794457,201.55262909930715
390,2022-07-21 16:55:45,2022-07-21 17:10:36,00:14:51,6.94,1.56,149.93,4.448717948717949,0.6392,0.6157,96.26,187.67895384615383,180.77899230769233
391,2022-07-27 18:27:51,2022-07-27 19:21:23,00:53:32,39.93,8.98,149.88,4.4465478841870825,0.6784,0.5372,86.0,199.0915135857461,157.65324454342985
392,2022-06-23 17:09:05,2022-06-23 17:26:58,00:17:53,4.8,1.08,149.78,4.444444444444444,0.6039,0.5804,68.0,177.14399999999998,170.25066666666666
393,2022-06-12 20:04:52,2022-06-12 23:01:39,02:56:47,168.57,37.97,149.63,4.439557545430603,0.7412000000000001,0.1334,73.52,217.17960347642875,39.0876404529892
394,2022-05-04 16:18:30,2022-05-04 17:11:01,00:52:31,46.92,10.57,149.62,4.438978240302744,0.698,0.5255,60.37,204.4948495742668,153.95708230842004
395,2022-06-15 19:40:38,2022-06-15 20:22:58,00:42:20,33.22,7.49,149.5,4.435246995994659,0.7568,0.6392,74.2,221.53526515353803,187.1106520694259
396,2022-08-20 11:15:41,2022-08-20 11:20:34,00:04:53,1.24,0.28,148.92,4.428571428571428,0.8628,0.8628,77.91,252.18411428571426,252.18411428571426
397,2022-09-09 13:28:24,2022-09-09 13:37:33,00:09:09,2.48,0.56,149.45,4.428571428571428,0.7058,0.6940999999999999,81.07666666666667,206.2952571428571,202.87551428571422
398,2022-10-26 22:18:38,2022-10-26 22:47:42,00:29:04,18.64,4.21,149.22,4.427553444180523,0.5568,0.5412,62.6,162.7072760095012,158.14866698337295
399,2022-05-12 16:12:31,2022-05-12 16:24:24,00:11:53,2.39,0.54,149.01,4.425925925925926,0.698,0.6901999999999999,79.65,203.89355555555554,201.61508888888886
400,2022-08-10 15:26:05,2022-08-10 15:40:02,00:13:57,4.91,1.11,149.09,4.423423423423423,0.32939999999999997,0.32549999999999996,79.34,96.16699459459457,95.02840540540538
401,2022-06-08 08:06:52,2022-06-08 09:15:43,01:08:51,49.75,11.25,149.05,4.4222222222222225,0.6392,0.4549,79.39,186.56117333333333,132.77014666666668
402,2022-07-28 11:52:12,2022-07-28 12:03:14,00:11:02,2.43,0.55,148.62,4.418181818181818,0.7686,0.7568,82.4,224.12375999999998,220.68287999999998
403,2022-10-02 17:20:07,2022-10-02 17:50:33,00:30:26,17.14,3.88,148.91,4.417525773195877,0.7646999999999999,0.7020000000000001,57.41,222.95340927835053,204.6728041237114
404,2022-10-13 06:39:08,2022-10-13 08:06:28,01:27:20,45.64,10.34,148.78,4.413926499032882,0.7646999999999999,0.6,62.91,222.77175319148935,174.79148936170213
405,2022-10-30 15:27:54,2022-10-30 15:46:24,00:18:30,8.42,1.91,148.66,4.408376963350785,0.8824,0.851,67.75,256.7368209424084,247.6009005235602
406,2022-09-02 16:03:21,2022-09-02 16:59:05,00:55:44,28.76,6.53,148.43,4.404287901990812,0.6587999999999999,0.5529999999999999,82.5,191.50196140888207,160.74769984686066
407,2022-08-04 16:59:32,2022-08-04 17:38:21,00:38:49,31.11,7.08,148.09,4.3940677966101696,0.6314,0.5176,97.16,183.1113508474576,150.10838644067798
408,2022-05-08 20:36:44,2022-05-08 21:31:52,00:55:08,36.02,8.2,148.05,4.392682926829269,0.4549,0.3372,53.78,131.88327658536588,97.76003707317075
409,2022-06-27 13:26:41,2022-06-27 14:15:53,00:49:12,28.72,6.54,148.01,4.391437308868501,0.5176,0.41960000000000003,76.05,150.0185247706422,121.61470825688075
410,2022-03-04 16:14:31,2022-03-04 16:51:36,00:37:05,26.19,5.97,147.87,4.386934673366834,0.6431999999999999,0.5372,39.2,186.23064120603013,155.53964623115579
411,2022-07-22 12:45:47,2022-07-22 14:32:33,01:46:46,90.46,20.63,147.79,4.384876393601551,0.5097999999999999,0.16469999999999999,99.49,147.5370590402326,47.66448337372757
412,2022-10-07 17:00:35,2022-10-07 20:48:53,03:48:18,177.48,40.52,147.63,4.380059230009871,0.9647,0.29410000000000003,71.67,278.8792471865745,85.0195776900296
413,2022-06-20 20:15:39,2022-06-20 20:21:40,00:06:01,1.27,0.29,147.76,4.379310344827586,0.7412000000000001,0.7333,76.55,214.23235862068967,211.94898620689654
414,2022-09-09 13:39:39,2022-09-09 13:46:04,00:06:25,1.27,0.29,147.33,4.379310344827586,0.6940999999999999,0.6901999999999999,81.92333333333333,200.6188344827586,199.49159999999998
415,2022-05-28 15:26:51,2022-05-28 15:51:53,00:25:02,10.94,2.5,147.48,4.3759999999999994,0.898,0.8588,70.735,259.356768,248.03518079999995
416,2022-10-09 19:12:37,2022-10-09 19:55:35,00:42:58,41.42,9.47,147.41,4.373812038014783,0.5686,0.41960000000000003,56.73,164.1386686378036,121.12660105596622
417,2022-07-15 15:02:42,2022-07-15 16:00:20,00:57:38,33.28,7.61,147.41,4.3731931668856765,0.7686,0.6431999999999999,87.03,221.84159369250983,185.6472977660972
418,2022-07-23 21:46:06,2022-07-23 21:58:07,00:12:01,4.59,1.05,147.26,4.371428571428571,0.996,0.9804,80.06,287.36022857142854,282.8594057142857
419,2022-05-09 14:59:26,2022-05-09 15:59:34,01:00:08,31.29,7.17,147.07,4.364016736401673,0.847,0.7372,75.22,243.95726359832634,212.3321071129707
420,2022-10-15 13:54:22,2022-10-15 15:33:49,01:39:27,54.82,12.57,147.0,4.361177406523469,0.8431000000000001,0.6431999999999999,73.08,242.67597231503584,185.13721431980903
421,2022-07-27 21:40:29,2022-07-27 22:32:57,00:52:28,39.14,8.98,146.89,4.358574610244989,0.5372,0.3843,75.86,154.5341345211581,110.55001469933184
422,2022-05-27 10:00:52,2022-05-27 10:06:25,00:05:33,1.22,0.28,146.38,4.357142857142857,0.996,1.0,70.61,286.42114285714285,287.57142857142856
423,2022-07-03 13:50:04,2022-07-03 14:58:14,01:08:10,58.42,13.42,146.72,4.353204172876304,0.7608,0.5412,81.39,218.5865704918033,155.49297049180328
424,2022-05-29 17:04:44,2022-05-29 17:38:02,00:33:18,15.67,3.6,146.71,4.352777777777778,0.7843000000000001,0.7293999999999999,81.675,225.31631833333338,209.5444633333333
425,2022-07-30 11:45:39,2022-07-30 12:25:20,00:39:41,30.86,7.09,146.7,4.3526093088857545,0.7451000000000001,0.6196,83.97,214.04652693935122,177.99386403385049
426,2022-06-12 18:33:36,2022-06-12 19:21:31,00:47:55,41.52,9.57,146.22,4.338557993730408,0.498,0.33340000000000003,78.8,142.59972413793105,95.46736551724139
427,2022-11-08 07:28:07,2022-11-08 08:04:44,00:36:37,25.94,5.98,146.22,4.337792642140468,0.7686,0.6784,48.81,220.0458100334448,194.22206287625417
428,2022-03-06 14:38:53,2022-03-06 14:59:44,00:20:51,14.67,3.39,145.82,4.327433628318584,0.5726,0.5097999999999999,65.87,163.5406407079646,145.60429380530968
429,2022-03-21 16:06:50,2022-03-21 17:00:38,00:53:48,46.67,10.79,145.79,4.325301204819278,0.9057999999999999,0.7216,61.57,258.57861686746986,205.995065060241
430,2022-05-01 08:42:43,2022-05-01 09:11:01,00:28:18,16.38,3.79,145.69,4.321899736147757,0.7726000000000001,0.7137,54.62,220.380582585752,203.57962955145118
431,2022-03-21 19:12:34,2022-03-21 19:53:35,00:41:01,33.19,7.68,145.65,4.321614583333333,0.7137,0.6,54.81,203.56619765624998,171.13593749999998
432,2022-05-11 19:45:49,2022-05-11 20:40:46,00:54:57,35.85,8.3,145.6,4.3192771084337345,0.498,0.36469999999999997,72.19,141.96599999999998,103.96586385542166
433,2022-08-05 19:12:07,2022-08-05 20:17:12,01:05:05,24.47,5.67,145.45,4.315696649029983,0.6940999999999999,0.6,86.41,197.70465291005289,170.9015873015873
434,2022-04-23 20:55:53,2022-04-23 20:59:26,00:03:33,0.69,0.16,145.56,4.3125,0.23920000000000002,0.23920000000000002,59.900000000000006,68.0823,68.0823
435,2022-06-08 17:59:00,2022-06-08 19:17:37,01:18:37,50.59,11.75,145.12,4.305531914893617,0.6509999999999999,0.451,88.8,184.99148425531914,128.1584629787234
436,2022-09-09 14:49:39,2022-09-09 15:39:36,00:49:57,28.71,6.67,145.08,4.304347826086957,0.7959999999999999,0.6901999999999999,82.77,226.13321739130436,196.07681739130436
437,2022-09-02 20:53:32,2022-09-02 21:45:35,00:52:03,35.0,8.14,144.92,4.2997542997543,0.5216,0.3922,67.21,148.0216216216216,111.3
438,2022-05-04 20:10:41,2022-05-04 20:18:48,00:08:07,3.35,0.78,144.62,4.294871794871795,0.5255,0.5136999999999999,59.269999999999996,148.95903846153846,145.6141923076923
439,2022-09-03 11:44:29,2022-09-03 11:46:01,00:01:32,0.3,0.07,143.31,4.285714285714286,0.8234999999999999,0.8234999999999999,75.2,232.9328571428571,232.9328571428571
440,2022-03-26 13:17:06,2022-03-26 13:41:35,00:24:29,12.04,2.81,144.37,4.284697508896797,0.7333,0.6784,51.35,207.3699330960854,191.84476014234875
441,2022-06-08 19:26:11,2022-06-08 21:16:12,01:50:01,99.54,23.24,144.36,4.283132530120483,0.451,0.0432,75.31,127.4917228915663,12.21206746987952
442,2022-05-18 19:41:59,2022-05-18 20:22:08,00:40:09,34.28,8.02,144.05,4.274314214463841,0.5097999999999999,0.3804,66.14,143.81699551122193,107.31264239401497
443,2022-08-06 17:33:38,2022-08-06 18:03:40,00:30:02,14.53,3.4,144.0,4.273529411764706,0.7726000000000001,0.7176,92.01,217.9141023529412,202.4011905882353
444,2022-05-18 15:45:55,2022-05-18 16:37:16,00:51:21,46.37,10.86,143.92,4.269797421731123,0.698,0.5176,74.61,196.70102762430938,145.86311160220995
445,2022-09-14 19:36:29,2022-09-14 20:20:10,00:43:41,33.25,7.8,143.68,4.262820512820513,0.5686,0.4353,69.75,159.97342307692307,122.46998076923077
446,2022-08-04 21:31:58,2022-08-04 22:31:53,00:59:55,36.34,8.53,143.58,4.260257913247363,0.5176,0.3686,78.65,145.53722672919113,103.64185041031655
447,2022-10-05 16:26:58,2022-10-05 17:10:52,00:43:54,34.0,7.99,143.43,4.25531914893617,0.7646999999999999,0.6353,57.59,214.7668085106383,178.42468085106384
448,2022-06-06 20:40:16,2022-06-06 21:29:55,00:49:39,19.7,4.63,143.4,4.254859611231101,0.9098,0.8353,71.59,255.4907041036717,234.56955939524838
449,2022-11-12 16:19:57,2022-11-12 17:37:28,01:17:31,29.13,6.85,143.32,4.252554744525548,0.7020000000000001,0.5922,65.76,197.02936642335771,166.2119527007299
450,2022-05-13 18:58:54,2022-05-13 20:06:56,01:08:02,45.62,10.73,143.31,4.2516309412861135,0.6196,0.43920000000000003,70.53,173.8644950605778,123.24287642124884
451,2022-03-08 19:26:26,2022-03-08 19:33:06,00:06:40,1.19,0.28,143.24,4.249999999999999,0.6196,0.6235,43.79,173.79779999999997,174.89174999999997
452,2022-09-09 16:02:22,2022-09-09 18:01:08,01:58:46,97.26,22.89,143.22,4.249017038007864,0.6901999999999999,0.3059,82.63,193.5563229357798,85.78510458715596
453,2022-11-05 20:05:48,2022-11-05 20:56:33,00:50:45,31.61,7.45,143.03,4.242953020134228,0.6628000000000001,0.5412,66.67,185.60713127516777,151.5548875167785
454,2022-04-27 15:39:17,2022-04-27 15:54:11,00:14:54,4.03,0.95,142.9,4.242105263157895,0.6862,0.6745,50.0,192.12155368421054,188.8458
455,2022-07-30 15:33:51,2022-07-30 15:57:21,00:23:30,18.66,4.4,142.93,4.24090909090909,0.6196,0.5489999999999999,84.985,173.42603999999997,153.66509999999997
456,2022-05-02 18:39:18,2022-05-02 19:21:05,00:41:47,33.23,7.84,142.85,4.238520408163265,0.4941,0.36469999999999997,55.99,138.22069362244898,102.02203392857142
457,2022-06-10 08:39:29,2022-06-10 10:15:33,01:36:04,100.56,23.73,142.83,4.237673830594185,0.7686,0.3843,75.96,214.96702300884954,107.48351150442477
458,2022-07-03 15:42:11,2022-07-03 18:11:01,02:28:50,150.6,35.57,142.71,4.2339049761034575,0.7922,0.21960000000000002,82.56,221.3705684565645,61.36452516165308
459,2022-10-30 16:05:42,2022-10-30 16:13:24,00:07:42,3.25,0.77,142.14,4.220779220779221,0.851,0.8353,59.8,237.06428571428572,232.6907142857143
460,2022-06-08 06:01:18,2022-06-08 06:40:32,00:39:14,29.05,6.89,142.09,4.216255442670537,0.996,0.898,70.71,277.15976777939045,249.88902757619738
461,2022-10-07 21:41:25,2022-10-08 00:50:02,03:08:37,174.21,41.34,142.03,4.214078374455733,0.7686,0.1059,64.92,213.77008214804061,29.453879390420898
462,2022-06-17 15:38:49,2022-06-17 17:25:30,01:46:41,47.17,11.2,141.96,4.211607142857143,0.847,0.6628000000000001,87.73,235.4372625,184.23591214285716
463,2022-09-11 18:06:22,2022-09-11 18:56:09,00:49:47,33.6,7.98,141.92,4.2105263157894735,0.4274,0.29410000000000003,66.44,118.77221052631579,81.72884210526317
464,2022-03-19 10:21:28,2022-03-19 11:54:53,01:33:25,58.8,13.97,141.87,4.209019327129563,0.8314,0.5922,59.25,230.95899212598422,164.51036220472437
465,2022-07-26 14:46:26,2022-07-26 14:51:56,00:05:30,1.22,0.29,142.05,4.206896551724138,0.7293999999999999,0.7216,78.8,202.52168275862067,200.3559724137931
466,2022-04-09 13:27:01,2022-04-09 15:12:36,01:45:35,58.99,14.03,141.72,4.204561653599431,0.7451000000000001,0.5058,54.88,206.7660466143978,140.3600407697791
467,2022-08-18 19:47:30,2022-08-18 20:31:03,00:43:33,24.3,5.78,141.7,4.204152249134948,0.6628000000000001,0.5726,74.93,183.90979930795848,158.8816401384083
468,2022-08-13 17:50:42,2022-08-13 19:42:23,01:51:41,94.51,22.5,141.57,4.200444444444445,0.5647,0.1961,78.89,156.55140453333334,54.36467226666667
469,2022-10-12 19:44:22,2022-10-12 20:26:53,00:42:31,33.23,7.92,141.4,4.19570707070707,0.5726,0.4353,59.15,158.56248333333332,120.54182499999999
470,2022-09-04 14:38:54,2022-09-04 15:28:39,00:49:45,34.94,8.33,141.39,4.194477791116446,0.8195999999999999,0.6940999999999999,86.42,226.89440384153656,192.15154429771903
471,2022-09-02 17:15:44,2022-09-02 17:31:48,00:16:04,7.37,1.76,141.2,4.1875,0.5529999999999999,0.5216,74.85499999999999,152.835375,144.1572
472,2022-09-11 11:14:55,2022-09-11 11:22:27,00:07:32,3.17,0.76,140.65,4.171052631578947,0.6628000000000001,0.647,73.4,182.46186315789473,178.11228947368417
473,2022-03-22 11:02:16,2022-03-22 12:05:10,01:02:54,45.54,10.92,140.56,4.170329670329671,0.8314,0.6431999999999999,51.33,228.83599780219782,177.0354989010989
474,2022-08-13 14:37:25,2022-08-13 16:09:06,01:31:41,90.27,21.65,140.54,4.169515011547344,0.996,0.6548999999999999,79.4,274.0872387990762,180.22061515011546
475,2022-05-09 16:09:51,2022-05-09 16:35:52,00:26:01,14.67,3.52,140.47,4.167613636363637,0.7372,0.6745,77.42,202.77607500000002,185.52965625
476,2022-11-04 08:15:56,2022-11-04 08:20:48,00:04:52,1.75,0.42,140.52,4.166666666666667,0.7726000000000001,0.7686,49.98,212.46500000000003,211.365
477,2022-08-15 07:12:49,2022-08-15 07:51:06,00:38:17,33.28,7.99,140.38,4.165206508135169,0.8118000000000001,0.6784,63.69,223.16676645807263,186.4946222778473
478,2022-05-06 18:07:34,2022-05-06 18:36:47,00:29:13,17.75,4.27,140.09,4.156908665105387,0.6940999999999999,0.6235,53.57,190.43048009367683,171.0609484777518
479,2022-11-20 17:48:47,2022-11-20 18:00:03,00:11:16,5.65,1.36,140.12,4.154411764705882,0.9764,0.9490000000000001,32.0,267.72026470588236,260.20742647058825
480,2022-10-16 15:32:03,2022-10-16 15:50:47,00:18:44,4.86,1.17,140.14,4.153846153846154,0.7098,0.6901999999999999,65.07,194.59440000000004,189.22098461538462
481,2022-11-11 17:39:09,2022-11-11 19:29:05,01:49:56,52.61,12.67,139.96,4.152328334648777,0.6235,0.4118,68.89,170.87246329913182,112.85530134175218
482,2022-06-05 15:15:15,2022-06-05 15:26:10,00:10:55,1.74,0.42,139.37,4.142857142857143,0.996,1.0,73.4,272.3348571428572,273.42857142857144
